"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",17.37292,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",16.30324,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.50052,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",14.19929,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",14.86448,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",13.14674,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",13.18277,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.17732,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.49538,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",11.93398,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",10.89639,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",10.29794,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.5842,
"LTU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",10.4691,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",48.4835,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",46.6294,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",45.1905,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",40.2201,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",38.9538,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",44.7407,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",40.0517,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.7952,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",37.7291,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",35.2858,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",33.0101,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",33.9919,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",33.3651,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",32.6682,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",16.34244,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",16.2798,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.24435,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",17.76399,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.00902,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",20.09667,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",19.1889,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.71567,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.26489,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",20.15777,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",19.35578,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.00322,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.27043,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",17.8598,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",24.31931,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",23.23346,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.10834,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.54231,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.76334,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.16729,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",27.18694,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.47221,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.81849,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.04964,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",26.0428,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",23.94983,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.46215,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.33194,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.87979,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",22.68869,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",20.5798,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",20.10107,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.27821,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",17.37371,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.20743,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",18.54888,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.25847,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.16004,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.78004,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.40791,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",16.43679,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",16.55023,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",60.97404,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",56.42936,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",61.07556,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",59.74876,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",62.49421,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",59.06679,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",63.51526,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",52.8645,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",56.06013,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",65.90978,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",60.70013,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",61.66709,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",60.59097,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",60.6721,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",16.0664,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",16.1652,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.0831,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.3779,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.6565,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.2696,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.1759,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.3988,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.8423,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.5718,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.9194,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.5697,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.1112,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.0654,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",68.13409,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",69.68729,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",71.79111,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",65.10299,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",64.27869,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",65.41632,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",70.2224,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",60.70871,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",60.43425,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",71.27974,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",66.23652,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",69.50208,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",66.4108,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",66.54714,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",14.68591,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",15.06949,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.24321,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.57117,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.38158,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.3851,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.21482,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.54457,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.36803,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",15.3448,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",15.22473,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",15.16957,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",15.28029,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",15.26528,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",22.53218,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",21.33257,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.38874,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.77339,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.4935,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.39294,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.22752,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",17.79693,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.65915,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.3361,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.94962,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.59126,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",14.11838,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.95982,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.07735,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",24.95445,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.41216,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.33844,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",37.20307,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",46.56546,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",49.0935,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",45.26803,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.99015,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",43.30589,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",45.25229,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.47127,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",42.12418,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",42.28819,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.95093,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",28.95318,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",32.23436,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.61758,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",32.95009,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.60086,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.44554,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.41692,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.39406,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",32.16007,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",30.87258,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",34.13177,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",33.89501,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",34.99173,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",22.38187,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",21.79861,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.68798,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.93074,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.2907,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.64965,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.61987,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.71565,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",23.55635,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",23.98748,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",23.06269,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.10373,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",21.47707,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.71532,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",33.27323,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",33.12621,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",33.92255,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",36.8995,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",37.94875,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.5667,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",35.34205,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.62645,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",32.71883,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.63025,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.87003,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.55061,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",30.0384,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",29.91018,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",25.17605,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",24.79179,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.5791,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.65841,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.66561,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.61899,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",27.43865,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.75811,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.16439,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.0125,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.74521,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.20101,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",24.80099,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",24.23679,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",62.51231,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",58.66617,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",67.26071,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",68.60273,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",78.5108,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",79.3133,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",88.15988,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",87.40644,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",95.65877,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",89.29778,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",91.93222,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",80.82996,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",82.67179,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",82.82545,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",21.12364,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",20.37542,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",21.85951,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.20185,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",21.46132,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.95193,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",21.61528,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.579,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",21.52078,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.00612,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.22101,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.9253,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",20.66005,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.53888,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",73.55909,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",70.69932,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",76.89591,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",79.29699,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",78.2476,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",81.01974,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",78.96129,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",70.79529,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",69.41188,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",88.03176,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",85.45232,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",78.07546,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",79.94757,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",80.07251,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",71.24872,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",66.91577,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",74.37424,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",67.58815,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",63.03525,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",64.98478,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",67.50742,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",59.79077,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",59.59435,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",76.14579,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",69.72566,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",69.19798,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",69.91085,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",70.49678,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",43.02089,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",39.03115,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",42.99905,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",42.73702,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",40.99944,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",44.72844,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",46.53851,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",43.99002,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.58845,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",43.83076,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",42.14535,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",43.75487,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",44.02244,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",44.23674,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",62.38946,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",54.86764,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",59.04352,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",56.40382,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",60.83134,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",61.23146,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",66.82359,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",68.28103,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",72.44944,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",68.38615,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",70.17214,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",63.06182,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",63.7003,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",63.86198,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",15.72794,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",14.71155,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.64628,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.05321,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.46795,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.47231,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.95441,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.50353,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.48279,
